timestamp,addr_with_balance_0_01_num
2011-02-18T00:00:00Z,73961
2011-02-19T00:00:00Z,74280
2011-02-20T00:00:00Z,74758
2011-02-21T00:00:00Z,75376
2011-02-22T00:00:00Z,75937
2011-02-23T00:00:00Z,76578
2011-02-24T00:00:00Z,77040
2011-02-25T00:00:00Z,77597
2011-02-26T00:00:00Z,77893
2011-02-27T00:00:00Z,78349
2011-02-28T00:00:00Z,78790
2011-03-01T00:00:00Z,79747
2011-03-02T00:00:00Z,80018
2011-03-03T00:00:00Z,80762
2011-03-04T00:00:00Z,81182
2011-03-05T00:00:00Z,81457
2011-03-06T00:00:00Z,81883
2011-03-07T00:00:00Z,82255
2011-03-08T00:00:00Z,82677
2011-03-09T00:00:00Z,82909
2011-03-10T00:00:00Z,83195
2011-03-11T00:00:00Z,83377
2011-03-12T00:00:00Z,83535
2011-03-13T00:00:00Z,83716
2011-03-14T00:00:00Z,83622
2011-03-15T00:00:00Z,83778
2011-03-16T00:00:00Z,83794
2011-03-17T00:00:00Z,84027
2011-03-18T00:00:00Z,84091
2011-03-19T00:00:00Z,84295
2011-03-20T00:00:00Z,84513
2011-03-21T00:00:00Z,85306
2011-03-22T00:00:00Z,85788
2011-03-23T00:00:00Z,87113
2011-03-24T00:00:00Z,87858
2011-03-25T00:00:00Z,88277
2011-03-26T00:00:00Z,88621
2011-03-27T00:00:00Z,89366
2011-03-28T00:00:00Z,89368
2011-03-29T00:00:00Z,89645
2011-03-30T00:00:00Z,89936
2011-03-31T00:00:00Z,90279
2011-04-01T00:00:00Z,90492
2011-04-02T00:00:00Z,90806
2011-04-03T00:00:00Z,91264
2011-04-04T00:00:00Z,91661
2011-04-05T00:00:00Z,92098
2011-04-06T00:00:00Z,92471
2011-04-07T00:00:00Z,92703
2011-04-08T00:00:00Z,92993
2011-04-09T00:00:00Z,93370
2011-04-10T00:00:00Z,93711
2011-04-11T00:00:00Z,93916
2011-04-12T00:00:00Z,94045
2011-04-13T00:00:00Z,94141
2011-04-14T00:00:00Z,95464
2011-04-15T00:00:00Z,95519
2011-04-16T00:00:00Z,94324
2011-04-17T00:00:00Z,94587
2011-04-18T00:00:00Z,94826
2011-04-19T00:00:00Z,95296
2011-04-20T00:00:00Z,95435
2011-04-21T00:00:00Z,95884
2011-04-22T00:00:00Z,96171
2011-04-23T00:00:00Z,96347
2011-04-24T00:00:00Z,96594
2011-04-25T00:00:00Z,97070
2011-04-26T00:00:00Z,97381
2011-04-27T00:00:00Z,97649
2011-04-28T00:00:00Z,98105
2011-04-29T00:00:00Z,98539
2011-04-30T00:00:00Z,99054
2011-05-01T00:00:00Z,99546
2011-05-02T00:00:00Z,99846
2011-05-03T00:00:00Z,100232
2011-05-04T00:00:00Z,100432
2011-05-05T00:00:00Z,100880
2011-05-06T00:00:00Z,101528
2011-05-07T00:00:00Z,101789
2011-05-08T00:00:00Z,102450
2011-05-09T00:00:00Z,102750
2011-05-10T00:00:00Z,103045
2011-05-11T00:00:00Z,103471
2011-05-12T00:00:00Z,103853
2011-05-13T00:00:00Z,103929
2011-05-14T00:00:00Z,104787
2011-05-15T00:00:00Z,105722
2011-05-16T00:00:00Z,108711
2011-05-17T00:00:00Z,110502
2011-05-18T00:00:00Z,112372
2011-05-19T00:00:00Z,114796
2011-05-20T00:00:00Z,116494
2011-05-21T00:00:00Z,117616
2011-05-22T00:00:00Z,118675
2011-05-23T00:00:00Z,119628
2011-05-24T00:00:00Z,121681
2011-05-25T00:00:00Z,124287
2011-05-26T00:00:00Z,125603
2011-05-27T00:00:00Z,126459
2011-05-28T00:00:00Z,127771
2011-05-29T00:00:00Z,128280
2011-05-30T00:00:00Z,130309
2011-05-31T00:00:00Z,131904
2011-06-01T00:00:00Z,132834
2011-06-02T00:00:00Z,133481
2011-06-03T00:00:00Z,134576
2011-06-04T00:00:00Z,137117
2011-06-05T00:00:00Z,138722
2011-06-06T00:00:00Z,140189
2011-06-07T00:00:00Z,141487
2011-06-08T00:00:00Z,141043
2011-06-09T00:00:00Z,143132
2011-06-10T00:00:00Z,145118
2011-06-11T00:00:00Z,146657
2011-06-12T00:00:00Z,148058
2011-06-13T00:00:00Z,149758
2011-06-14T00:00:00Z,152019
2011-06-15T00:00:00Z,153814
2011-06-16T00:00:00Z,155616
2011-06-17T00:00:00Z,157421
2011-06-18T00:00:00Z,159047
2011-06-19T00:00:00Z,160302
2011-06-20T00:00:00Z,162597
2011-06-21T00:00:00Z,164480
2011-06-22T00:00:00Z,167106
2011-06-23T00:00:00Z,169127
2011-06-24T00:00:00Z,170644
2011-06-25T00:00:00Z,172394
2011-06-26T00:00:00Z,173274
2011-06-27T00:00:00Z,174677
2011-06-28T00:00:00Z,175828
2011-06-29T00:00:00Z,177441
2011-06-30T00:00:00Z,178408
2011-07-01T00:00:00Z,179475
2011-07-02T00:00:00Z,180349
2011-07-03T00:00:00Z,181334
2011-07-04T00:00:00Z,182580
2011-07-05T00:00:00Z,183383
2011-07-06T00:00:00Z,184335
2011-07-07T00:00:00Z,185803
2011-07-08T00:00:00Z,187248
2011-07-09T00:00:00Z,188114
2011-07-10T00:00:00Z,189262
2011-07-11T00:00:00Z,190763
2011-07-12T00:00:00Z,191908
2011-07-13T00:00:00Z,193181
2011-07-14T00:00:00Z,194721
2011-07-15T00:00:00Z,195834
2011-07-16T00:00:00Z,196860
2011-07-17T00:00:00Z,197576
2011-07-18T00:00:00Z,195085
2011-07-19T00:00:00Z,196075
2011-07-20T00:00:00Z,196368
2011-07-21T00:00:00Z,196641
2011-07-22T00:00:00Z,197239
2011-07-23T00:00:00Z,197893
2011-07-24T00:00:00Z,198727
2011-07-25T00:00:00Z,199752
2011-07-26T00:00:00Z,199995
2011-07-27T00:00:00Z,200780
2011-07-28T00:00:00Z,200612
2011-07-29T00:00:00Z,201500
2011-07-30T00:00:00Z,202163
2011-07-31T00:00:00Z,202870
2011-08-01T00:00:00Z,203420
2011-08-02T00:00:00Z,204195
2011-08-03T00:00:00Z,204451
2011-08-04T00:00:00Z,204650
2011-08-05T00:00:00Z,205358
2011-08-06T00:00:00Z,205426
2011-08-07T00:00:00Z,206288
2011-08-08T00:00:00Z,203581
2011-08-09T00:00:00Z,204832
2011-08-10T00:00:00Z,205661
2011-08-11T00:00:00Z,206270
2011-08-12T00:00:00Z,206215
2011-08-13T00:00:00Z,206466
2011-08-14T00:00:00Z,206994
2011-08-15T00:00:00Z,207647
2011-08-16T00:00:00Z,208272
2011-08-17T00:00:00Z,208208
2011-08-18T00:00:00Z,208892
2011-08-19T00:00:00Z,209553
2011-08-20T00:00:00Z,210510
2011-08-21T00:00:00Z,211300
2011-08-22T00:00:00Z,212086
2011-08-23T00:00:00Z,212965
2011-08-24T00:00:00Z,213536
2011-08-25T00:00:00Z,214063
2011-08-26T00:00:00Z,213658
2011-08-27T00:00:00Z,212520
2011-08-28T00:00:00Z,212838
2011-08-29T00:00:00Z,213432
2011-08-30T00:00:00Z,213985
2011-08-31T00:00:00Z,214506
2011-09-01T00:00:00Z,214595
2011-09-02T00:00:00Z,215094
2011-09-03T00:00:00Z,215563
2011-09-04T00:00:00Z,216062
2011-09-05T00:00:00Z,216193
2011-09-06T00:00:00Z,216384
2011-09-07T00:00:00Z,216959
2011-09-08T00:00:00Z,217276
2011-09-09T00:00:00Z,216248
2011-09-10T00:00:00Z,215102
2011-09-11T00:00:00Z,215542
2011-09-12T00:00:00Z,215478
2011-09-13T00:00:00Z,215928
2011-09-14T00:00:00Z,216152
2011-09-15T00:00:00Z,216377
2011-09-16T00:00:00Z,216588
2011-09-17T00:00:00Z,216732
2011-09-18T00:00:00Z,217121
2011-09-19T00:00:00Z,217209
2011-09-20T00:00:00Z,217409
2011-09-21T00:00:00Z,216400
2011-09-22T00:00:00Z,216412
2011-09-23T00:00:00Z,216877
2011-09-24T00:00:00Z,216707
2011-09-25T00:00:00Z,216979
2011-09-26T00:00:00Z,217281
2011-09-27T00:00:00Z,217363
2011-09-28T00:00:00Z,217762
2011-09-29T00:00:00Z,218097
2011-09-30T00:00:00Z,218323
2011-10-01T00:00:00Z,218253
2011-10-02T00:00:00Z,218451
2011-10-03T00:00:00Z,218674
2011-10-04T00:00:00Z,218681
2011-10-05T00:00:00Z,219033
2011-10-06T00:00:00Z,218948
2011-10-07T00:00:00Z,219116
2011-10-08T00:00:00Z,219260
2011-10-09T00:00:00Z,219804
2011-10-10T00:00:00Z,220081
2011-10-11T00:00:00Z,220631
2011-10-12T00:00:00Z,220897
2011-10-13T00:00:00Z,221396
2011-10-14T00:00:00Z,221140
2011-10-15T00:00:00Z,221407
2011-10-16T00:00:00Z,221534
2011-10-17T00:00:00Z,221654
2011-10-18T00:00:00Z,221910
2011-10-19T00:00:00Z,221910
2011-10-20T00:00:00Z,222284
2011-10-21T00:00:00Z,222739
2011-10-22T00:00:00Z,223244
2011-10-23T00:00:00Z,223841
2011-10-24T00:00:00Z,224114
2011-10-25T00:00:00Z,224629
2011-10-26T00:00:00Z,224939
2011-10-27T00:00:00Z,225221
2011-10-28T00:00:00Z,225213
2011-10-29T00:00:00Z,225381
2011-10-30T00:00:00Z,225572
2011-10-31T00:00:00Z,225811
2011-11-01T00:00:00Z,226330
2011-11-02T00:00:00Z,226413
2011-11-03T00:00:00Z,226457
2011-11-04T00:00:00Z,225794
2011-11-05T00:00:00Z,225935
2011-11-06T00:00:00Z,226427
2011-11-07T00:00:00Z,226832
2011-11-08T00:00:00Z,226861
2011-11-09T00:00:00Z,227254
2011-11-10T00:00:00Z,227536
2011-11-11T00:00:00Z,227560
2011-11-12T00:00:00Z,227688
2011-11-13T00:00:00Z,228347
2011-11-14T00:00:00Z,228270
2011-11-15T00:00:00Z,228064
2011-11-16T00:00:00Z,228120
2011-11-17T00:00:00Z,227910
2011-11-18T00:00:00Z,228182
2011-11-19T00:00:00Z,228281
2011-11-20T00:00:00Z,227722
2011-11-21T00:00:00Z,228081
2011-11-22T00:00:00Z,228300
2011-11-23T00:00:00Z,228325
2011-11-24T00:00:00Z,228207
2011-11-25T00:00:00Z,228594
2011-11-26T00:00:00Z,228855
2011-11-27T00:00:00Z,229280
2011-11-28T00:00:00Z,229782
2011-11-29T00:00:00Z,230164
2011-11-30T00:00:00Z,228928
2011-12-01T00:00:00Z,229442
2011-12-02T00:00:00Z,230207
2011-12-03T00:00:00Z,229938
2011-12-04T00:00:00Z,230641
2011-12-05T00:00:00Z,231287
2011-12-06T00:00:00Z,232020
2011-12-07T00:00:00Z,232601
2011-12-08T00:00:00Z,230944
2011-12-09T00:00:00Z,231553
2011-12-10T00:00:00Z,231698
2011-12-11T00:00:00Z,231366
2011-12-12T00:00:00Z,231466
2011-12-13T00:00:00Z,232841
2011-12-14T00:00:00Z,233285
2011-12-15T00:00:00Z,233576
2011-12-16T00:00:00Z,233830
2011-12-17T00:00:00Z,234074
2011-12-18T00:00:00Z,234567
2011-12-19T00:00:00Z,234852
2011-12-20T00:00:00Z,234864
2011-12-21T00:00:00Z,235091
2011-12-22T00:00:00Z,235566
2011-12-23T00:00:00Z,236389
2011-12-24T00:00:00Z,236900
2011-12-25T00:00:00Z,237505
2011-12-26T00:00:00Z,238398
2011-12-27T00:00:00Z,238995
2011-12-28T00:00:00Z,239176
2011-12-29T00:00:00Z,239661
2011-12-30T00:00:00Z,239996
2011-12-31T00:00:00Z,239941
2012-01-01T00:00:00Z,240174
2012-01-02T00:00:00Z,240368
2012-01-03T00:00:00Z,240001
2012-01-04T00:00:00Z,240246
2012-01-05T00:00:00Z,240690
2012-01-06T00:00:00Z,240907
2012-01-07T00:00:00Z,240946
2012-01-08T00:00:00Z,241186
2012-01-09T00:00:00Z,240892
2012-01-10T00:00:00Z,240857
2012-01-11T00:00:00Z,240607
2012-01-12T00:00:00Z,241010
2012-01-13T00:00:00Z,241343
2012-01-14T00:00:00Z,241887
2012-01-15T00:00:00Z,242000
2012-01-16T00:00:00Z,242484
2012-01-17T00:00:00Z,243046
2012-01-18T00:00:00Z,243591
2012-01-19T00:00:00Z,244036
2012-01-20T00:00:00Z,244619
2012-01-21T00:00:00Z,244838
2012-01-22T00:00:00Z,245149
2012-01-23T00:00:00Z,245844
2012-01-24T00:00:00Z,246259
2012-01-25T00:00:00Z,246699
2012-01-26T00:00:00Z,247070
2012-01-27T00:00:00Z,247363
2012-01-28T00:00:00Z,247736
2012-01-29T00:00:00Z,247144
2012-01-30T00:00:00Z,247574
2012-01-31T00:00:00Z,248233
2012-02-01T00:00:00Z,248727
2012-02-02T00:00:00Z,249279
2012-02-03T00:00:00Z,249456
2012-02-04T00:00:00Z,249634
2012-02-05T00:00:00Z,249951
2012-02-06T00:00:00Z,250161
2012-02-07T00:00:00Z,250371
2012-02-08T00:00:00Z,250883
2012-02-09T00:00:00Z,251587
2012-02-10T00:00:00Z,251701
2012-02-11T00:00:00Z,251735
2012-02-12T00:00:00Z,251970
2012-02-13T00:00:00Z,252164
2012-02-14T00:00:00Z,252381
2012-02-15T00:00:00Z,252996
2012-02-16T00:00:00Z,253702
2012-02-17T00:00:00Z,254044
2012-02-18T00:00:00Z,254558
2012-02-19T00:00:00Z,255452
2012-02-20T00:00:00Z,256079
2012-02-21T00:00:00Z,256483
2012-02-22T00:00:00Z,256862
2012-02-23T00:00:00Z,257290
2012-02-24T00:00:00Z,257583
2012-02-25T00:00:00Z,257158
2012-02-26T00:00:00Z,257703
2012-02-27T00:00:00Z,258322
2012-02-28T00:00:00Z,258533
2012-02-29T00:00:00Z,259180
2012-03-01T00:00:00Z,259271
2012-03-02T00:00:00Z,259215
2012-03-03T00:00:00Z,259614
2012-03-04T00:00:00Z,260718
2012-03-05T00:00:00Z,261462
2012-03-06T00:00:00Z,262032
2012-03-07T00:00:00Z,263032
2012-03-08T00:00:00Z,263783
2012-03-09T00:00:00Z,264043
2012-03-10T00:00:00Z,264655
2012-03-11T00:00:00Z,265221
2012-03-12T00:00:00Z,265682
2012-03-13T00:00:00Z,266427
2012-03-14T00:00:00Z,266815
2012-03-15T00:00:00Z,267705
2012-03-16T00:00:00Z,268523
2012-03-17T00:00:00Z,269551
2012-03-18T00:00:00Z,270849
2012-03-19T00:00:00Z,271112
2012-03-20T00:00:00Z,272060
2012-03-21T00:00:00Z,272953
2012-03-22T00:00:00Z,273555
2012-03-23T00:00:00Z,274004
2012-03-24T00:00:00Z,274920
2012-03-25T00:00:00Z,275046
2012-03-26T00:00:00Z,275205
2012-03-27T00:00:00Z,275572
2012-03-28T00:00:00Z,276170
2012-03-29T00:00:00Z,276464
2012-03-30T00:00:00Z,276871
2012-03-31T00:00:00Z,277434
2012-04-01T00:00:00Z,277649
2012-04-02T00:00:00Z,277981
2012-04-03T00:00:00Z,277821
2012-04-04T00:00:00Z,278439
2012-04-05T00:00:00Z,278907
2012-04-06T00:00:00Z,278759
2012-04-07T00:00:00Z,279229
2012-04-08T00:00:00Z,279925
2012-04-09T00:00:00Z,280355
2012-04-10T00:00:00Z,281126
2012-04-11T00:00:00Z,281713
2012-04-12T00:00:00Z,282286
2012-04-13T00:00:00Z,282670
2012-04-14T00:00:00Z,283654
2012-04-15T00:00:00Z,284680
2012-04-16T00:00:00Z,284925
2012-04-17T00:00:00Z,284889
2012-04-18T00:00:00Z,285213
2012-04-19T00:00:00Z,285251
2012-04-20T00:00:00Z,285435
2012-04-21T00:00:00Z,285726
2012-04-22T00:00:00Z,286306
2012-04-23T00:00:00Z,286752
2012-04-24T00:00:00Z,287454
2012-04-25T00:00:00Z,288032
2012-04-26T00:00:00Z,288065
2012-04-27T00:00:00Z,288579
2012-04-28T00:00:00Z,289147
2012-04-29T00:00:00Z,289698
2012-04-30T00:00:00Z,290230
2012-05-01T00:00:00Z,290658
2012-05-02T00:00:00Z,291429
2012-05-03T00:00:00Z,292200
2012-05-04T00:00:00Z,292584
2012-05-05T00:00:00Z,293279
2012-05-06T00:00:00Z,290572
2012-05-07T00:00:00Z,289884
2012-05-08T00:00:00Z,290604
2012-05-09T00:00:00Z,290908
2012-05-10T00:00:00Z,291055
2012-05-11T00:00:00Z,291116
2012-05-12T00:00:00Z,291472
2012-05-13T00:00:00Z,292289
2012-05-14T00:00:00Z,293056
2012-05-15T00:00:00Z,293342
2012-05-16T00:00:00Z,292269
2012-05-17T00:00:00Z,292497
2012-05-18T00:00:00Z,292722
2012-05-19T00:00:00Z,292404
2012-05-20T00:00:00Z,292958
2012-05-21T00:00:00Z,293540
2012-05-22T00:00:00Z,294032
2012-05-23T00:00:00Z,293899
2012-05-24T00:00:00Z,294411
2012-05-25T00:00:00Z,294584
2012-05-26T00:00:00Z,295148
2012-05-27T00:00:00Z,295193
2012-05-28T00:00:00Z,295739
2012-05-29T00:00:00Z,295972
2012-05-30T00:00:00Z,296490
2012-05-31T00:00:00Z,297372
2012-06-01T00:00:00Z,297058
2012-06-02T00:00:00Z,297473
2012-06-03T00:00:00Z,298459
2012-06-04T00:00:00Z,296623
2012-06-05T00:00:00Z,297355
2012-06-06T00:00:00Z,298051
2012-06-07T00:00:00Z,297868
2012-06-08T00:00:00Z,298227
2012-06-09T00:00:00Z,298462
2012-06-10T00:00:00Z,299106
2012-06-11T00:00:00Z,299355
2012-06-12T00:00:00Z,299897
2012-06-13T00:00:00Z,302073
2012-06-14T00:00:00Z,301914
2012-06-15T00:00:00Z,302115
2012-06-16T00:00:00Z,302939
2012-06-17T00:00:00Z,304140
2012-06-18T00:00:00Z,305361
2012-06-19T00:00:00Z,305674
2012-06-20T00:00:00Z,305919
2012-06-21T00:00:00Z,306785
2012-06-22T00:00:00Z,307533
2012-06-23T00:00:00Z,306902
2012-06-24T00:00:00Z,307460
2012-06-25T00:00:00Z,308167
2012-06-26T00:00:00Z,309585
2012-06-27T00:00:00Z,308525
2012-06-28T00:00:00Z,308531
2012-06-29T00:00:00Z,309451
2012-06-30T00:00:00Z,310328
2012-07-01T00:00:00Z,311294
2012-07-02T00:00:00Z,311596
2012-07-03T00:00:00Z,312092
2012-07-04T00:00:00Z,311034
2012-07-05T00:00:00Z,310864
2012-07-06T00:00:00Z,311459
2012-07-07T00:00:00Z,312497
2012-07-08T00:00:00Z,313015
2012-07-09T00:00:00Z,312617
2012-07-10T00:00:00Z,313585
2012-07-11T00:00:00Z,313312
2012-07-12T00:00:00Z,313469
2012-07-13T00:00:00Z,313523
2012-07-14T00:00:00Z,314333
2012-07-15T00:00:00Z,314334
2012-07-16T00:00:00Z,314610
2012-07-17T00:00:00Z,315217
2012-07-18T00:00:00Z,315017
2012-07-19T00:00:00Z,312398
2012-07-20T00:00:00Z,312702
2012-07-21T00:00:00Z,313262
2012-07-22T00:00:00Z,314723
2012-07-23T00:00:00Z,315298
2012-07-24T00:00:00Z,313983
2012-07-25T00:00:00Z,313961
2012-07-26T00:00:00Z,314033
2012-07-27T00:00:00Z,314783
2012-07-28T00:00:00Z,318561
2012-07-29T00:00:00Z,317010
2012-07-30T00:00:00Z,317081
2012-07-31T00:00:00Z,316407
2012-08-01T00:00:00Z,316998
2012-08-02T00:00:00Z,316158
2012-08-03T00:00:00Z,317073
2012-08-04T00:00:00Z,317827
2012-08-05T00:00:00Z,318226
2012-08-06T00:00:00Z,319067
2012-08-07T00:00:00Z,320205
2012-08-08T00:00:00Z,318128
2012-08-09T00:00:00Z,318459
2012-08-10T00:00:00Z,318640
2012-08-11T00:00:00Z,318703
2012-08-12T00:00:00Z,319556
2012-08-13T00:00:00Z,320275
2012-08-14T00:00:00Z,321302
2012-08-15T00:00:00Z,321860
2012-08-16T00:00:00Z,323368
2012-08-17T00:00:00Z,324531
2012-08-18T00:00:00Z,326022
2012-08-19T00:00:00Z,316321
2012-08-20T00:00:00Z,316312
2012-08-21T00:00:00Z,317193
2012-08-22T00:00:00Z,317954
2012-08-23T00:00:00Z,319486
2012-08-24T00:00:00Z,320262
2012-08-25T00:00:00Z,320946
2012-08-26T00:00:00Z,322000
2012-08-27T00:00:00Z,322675
2012-08-28T00:00:00Z,323691
2012-08-29T00:00:00Z,324759
2012-08-30T00:00:00Z,325924
2012-08-31T00:00:00Z,325069
2012-09-01T00:00:00Z,326315
2012-09-02T00:00:00Z,326901
2012-09-03T00:00:00Z,327243
2012-09-04T00:00:00Z,328301
2012-09-05T00:00:00Z,329116
2012-09-06T00:00:00Z,330370
2012-09-07T00:00:00Z,331314
2012-09-08T00:00:00Z,331620
2012-09-09T00:00:00Z,330859
2012-09-10T00:00:00Z,331079
2012-09-11T00:00:00Z,332094
2012-09-12T00:00:00Z,333418
2012-09-13T00:00:00Z,334073
2012-09-14T00:00:00Z,334847
2012-09-15T00:00:00Z,335834
2012-09-16T00:00:00Z,336829
2012-09-17T00:00:00Z,337627
2012-09-18T00:00:00Z,339155
2012-09-19T00:00:00Z,340702
2012-09-20T00:00:00Z,342229
2012-09-21T00:00:00Z,341518
2012-09-22T00:00:00Z,342337
2012-09-23T00:00:00Z,343490
2012-09-24T00:00:00Z,344305
2012-09-25T00:00:00Z,345719
2012-09-26T00:00:00Z,346825
2012-09-27T00:00:00Z,348011
2012-09-28T00:00:00Z,348657
2012-09-29T00:00:00Z,347808
2012-09-30T00:00:00Z,346912
2012-10-01T00:00:00Z,347785
2012-10-02T00:00:00Z,347354
2012-10-03T00:00:00Z,342753
2012-10-04T00:00:00Z,341995
2012-10-05T00:00:00Z,343440
2012-10-06T00:00:00Z,344211
2012-10-07T00:00:00Z,345325
2012-10-08T00:00:00Z,346392
2012-10-09T00:00:00Z,346801
2012-10-10T00:00:00Z,347011
2012-10-11T00:00:00Z,347279
2012-10-12T00:00:00Z,347085
2012-10-13T00:00:00Z,347053
2012-10-14T00:00:00Z,347344
2012-10-15T00:00:00Z,347258
2012-10-16T00:00:00Z,347356
2012-10-17T00:00:00Z,347814
2012-10-18T00:00:00Z,346915
2012-10-19T00:00:00Z,346565
2012-10-20T00:00:00Z,345722
2012-10-21T00:00:00Z,345431
2012-10-22T00:00:00Z,344697
2012-10-23T00:00:00Z,343180
2012-10-24T00:00:00Z,343472
2012-10-25T00:00:00Z,343405
2012-10-26T00:00:00Z,342374
2012-10-27T00:00:00Z,342236
2012-10-28T00:00:00Z,342671
2012-10-29T00:00:00Z,342980
2012-10-30T00:00:00Z,343257
2012-10-31T00:00:00Z,343478
2012-11-01T00:00:00Z,343897
2012-11-02T00:00:00Z,344774
2012-11-03T00:00:00Z,345431
2012-11-04T00:00:00Z,346147
2012-11-05T00:00:00Z,346754
2012-11-06T00:00:00Z,346336
2012-11-07T00:00:00Z,344817
2012-11-08T00:00:00Z,345453
2012-11-09T00:00:00Z,345684
2012-11-10T00:00:00Z,346699
2012-11-11T00:00:00Z,347705
2012-11-12T00:00:00Z,347420
2012-11-13T00:00:00Z,348226
2012-11-14T00:00:00Z,349209
2012-11-15T00:00:00Z,349401
2012-11-16T00:00:00Z,348902
2012-11-17T00:00:00Z,349767
2012-11-18T00:00:00Z,350283
2012-11-19T00:00:00Z,351129
2012-11-20T00:00:00Z,351770
2012-11-21T00:00:00Z,351613
2012-11-22T00:00:00Z,352335
2012-11-23T00:00:00Z,352422
2012-11-24T00:00:00Z,353201
2012-11-25T00:00:00Z,354210
2012-11-26T00:00:00Z,356430
2012-11-27T00:00:00Z,356612
2012-11-28T00:00:00Z,358022
2012-11-29T00:00:00Z,356823
2012-11-30T00:00:00Z,357483
2012-12-01T00:00:00Z,357604
2012-12-02T00:00:00Z,358528
2012-12-03T00:00:00Z,358442
2012-12-04T00:00:00Z,358302
2012-12-05T00:00:00Z,357871
2012-12-06T00:00:00Z,358407
2012-12-07T00:00:00Z,358579
2012-12-08T00:00:00Z,359138
2012-12-09T00:00:00Z,359340
2012-12-10T00:00:00Z,359988
2012-12-11T00:00:00Z,360652
2012-12-12T00:00:00Z,360588
2012-12-13T00:00:00Z,357926
2012-12-14T00:00:00Z,358452
2012-12-15T00:00:00Z,358627
2012-12-16T00:00:00Z,359234
2012-12-17T00:00:00Z,359741
2012-12-18T00:00:00Z,360575
2012-12-19T00:00:00Z,360855
2012-12-20T00:00:00Z,361682
2012-12-21T00:00:00Z,362042
2012-12-22T00:00:00Z,362999
2012-12-23T00:00:00Z,362859
2012-12-24T00:00:00Z,362693
2012-12-25T00:00:00Z,363522
2012-12-26T00:00:00Z,363093
2012-12-27T00:00:00Z,363789
2012-12-28T00:00:00Z,364018
2012-12-29T00:00:00Z,364749
2012-12-30T00:00:00Z,365278
2012-12-31T00:00:00Z,365808
2013-01-01T00:00:00Z,366701
2013-01-02T00:00:00Z,367249
2013-01-03T00:00:00Z,367805
2013-01-04T00:00:00Z,367854
2013-01-05T00:00:00Z,368776
2013-01-06T00:00:00Z,369530
2013-01-07T00:00:00Z,370342
2013-01-08T00:00:00Z,370615
2013-01-09T00:00:00Z,371258
2013-01-10T00:00:00Z,372359
2013-01-11T00:00:00Z,373234
2013-01-12T00:00:00Z,373379
2013-01-13T00:00:00Z,373984
2013-01-14T00:00:00Z,374395
2013-01-15T00:00:00Z,374903
2013-01-16T00:00:00Z,375505
2013-01-17T00:00:00Z,374456
2013-01-18T00:00:00Z,374683
2013-01-19T00:00:00Z,374915
2013-01-20T00:00:00Z,375355
2013-01-21T00:00:00Z,375160
2013-01-22T00:00:00Z,375314
2013-01-23T00:00:00Z,375472
2013-01-24T00:00:00Z,375058
2013-01-25T00:00:00Z,375009
2013-01-26T00:00:00Z,373112
2013-01-27T00:00:00Z,374311
2013-01-28T00:00:00Z,374783
2013-01-29T00:00:00Z,376671
2013-01-30T00:00:00Z,378313
2013-01-31T00:00:00Z,379128
2013-02-01T00:00:00Z,377981
2013-02-02T00:00:00Z,376381
2013-02-03T00:00:00Z,374831
2013-02-04T00:00:00Z,375374
2013-02-05T00:00:00Z,374240
2013-02-06T00:00:00Z,374707
2013-02-07T00:00:00Z,375490
2013-02-08T00:00:00Z,376442
2013-02-09T00:00:00Z,376424
2013-02-10T00:00:00Z,376989
2013-02-11T00:00:00Z,377553
2013-02-12T00:00:00Z,378534
2013-02-13T00:00:00Z,378684
2013-02-14T00:00:00Z,379526
2013-02-15T00:00:00Z,378426
2013-02-16T00:00:00Z,378923
2013-02-17T00:00:00Z,379357
2013-02-18T00:00:00Z,380456
2013-02-19T00:00:00Z,381142
2013-02-20T00:00:00Z,382092
2013-02-21T00:00:00Z,382528
2013-02-22T00:00:00Z,382761
2013-02-23T00:00:00Z,383273
2013-02-24T00:00:00Z,384261
2013-02-25T00:00:00Z,384502
2013-02-26T00:00:00Z,385425
2013-02-27T00:00:00Z,386699
2013-02-28T00:00:00Z,388401
2013-03-01T00:00:00Z,389370
2013-03-02T00:00:00Z,389028
2013-03-03T00:00:00Z,389917
2013-03-04T00:00:00Z,390373
2013-03-05T00:00:00Z,392185
2013-03-06T00:00:00Z,393291
2013-03-07T00:00:00Z,393595
2013-03-08T00:00:00Z,394815
2013-03-09T00:00:00Z,396116
2013-03-10T00:00:00Z,396938
2013-03-11T00:00:00Z,398323
2013-03-12T00:00:00Z,398024
2013-03-13T00:00:00Z,399682
2013-03-14T00:00:00Z,400808
2013-03-15T00:00:00Z,402808
2013-03-16T00:00:00Z,404272
2013-03-17T00:00:00Z,404964
2013-03-18T00:00:00Z,407028
2013-03-19T00:00:00Z,408110
2013-03-20T00:00:00Z,409648
2013-03-21T00:00:00Z,411592
2013-03-22T00:00:00Z,413340
2013-03-23T00:00:00Z,411961
2013-03-24T00:00:00Z,413961
2013-03-25T00:00:00Z,416167
2013-03-26T00:00:00Z,417715
2013-03-27T00:00:00Z,420553
2013-03-28T00:00:00Z,420679
2013-03-29T00:00:00Z,421381
2013-03-30T00:00:00Z,423243
2013-03-31T00:00:00Z,423766
2013-04-01T00:00:00Z,424333
2013-04-02T00:00:00Z,425561
2013-04-03T00:00:00Z,427647
